id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham
14360,75,nâng tone da tốt và mềm mịn khô ráo trên da nhanh và thơm dễ chịu lắm nhma làm da bị đổ dầu nên bạn nào da dầu quá thì cân nhắc nha nhma da khô thì chân ái luôn cá nhân mình rất mê em này,13/09/2021,8:30,5,422203145
14361,2368,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",30/04/2023,12:27,5,422205162
14362,4222,"phù hợp cho các bạn da dầu nhẹ hoặc da thường thích cảm giác mịn lì,thoáng mịn,kcn có màng lọc tuonhw đối ổn so với có Treatment nhẹ đô BHA AHA nia vô tư,kháng nước tạm ổnn,k bị vệt trắng sau khi apply k để lại cảm giác quá vón rít nặng mặt,ncl tạm ổn trong tầm giá và vượt trội hơn so với các dòng skin khác",22/09/2023,14:03,5,422212361
14363,1142,"dịu nhẹ cực kỳ nên không lo kích ứng, dùng xong thấy da mịn màng, ẩm ẩm thích lắm",25/10/2023,20:32,5,422218629
14364,2487,Không cs đánh gía nào,30/06/2021,9:17,5,422211997
14365,2011,"Lần thứ hai mua hàng ở shop rồi ạ. Rất tin tưởng. Kem chống nắng mỏng nhẹ, trắng hồng tự nhiên, thấm vào da rất nhanh ko nghĩ mk bôi kem chống nắng luôn thoải mái lắm . Nên mua h chỉ mua hàg của shop thôi",21/11/2022,10:18,5,422203145
14366,2301,Tạm ổn,6/10/2017,3:10,5,204000059
14367,2384,Sư dụng dê damg. Rat thoải mai. Thư gian tot độ,29/04/2023,11:58,5,422205164
14368,3166,"Mình xài 2 loại này của hãng bị châm chích nóng mặt khó chịu. Tinh chất dưỡng ít, mùi của collagen mình không thích mấy",11/11/2022,20:13,2,365000015
14369,797,ffffff,4/1/2021,14:24,4,100230056
14370,1946,Tẩy da chết cho body và mặt đều rất ổn thơm,17/11/2023,20:13,5,422207812
14371,241,làm sạch khá ổn. không có gây đổ dầu,16/10/2021,23:03,4,422211447
14372,275,Chất lượng sản phẩm tuyệt vời. Giao hàng nhanh lắm ạ,21/06/2021,21:51,5,205100136
14373,2536,"Top sản phẩm iu thích của mình là em srm này đây. Lành tính, dịu nhẹ, làm sạch da mà vẫn giữ được độ mềm mịn vốn có",14/11/2020,22:53,5,422206537
14374,2332,"Mùi hương dễ chịu, làm mát nhanh, giá thành ổn",2/5/2023,19:17,5,422206537
14375,1138,dong goi rat can than dù la hàng tặng cung rat chỉnh chu.lan nao mua cung rat hài long,1/11/2024,15:30,5,422218629
14376,4197,"Sản phẩm dạng serum lỏng, không gây cảm giác nhờn rít, thẩm thấu nhanh. Mùi hương liệu tự nhiên cực kỳ diụ nhẹ không bị nồng, đã dùng gần 2 tháng, thấy da ổn hơn và các vết thâm, vết sẹo cũng mờ hẳn.",22/05/2024,12:20,5,422221911
14377,2896,"Em mua trực tiếp tại store mà dùng ko hợp mọi người ơi Em mua 375k dùng thử 2 lần pass 300k ạ, ck trước freeship Zl em: không 397577072",28/08/2024,8:03,4,422207283
14378,696,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ",29/04/2023,16:43,5,422205160
14379,2715,Trước xài thằng anessa quen rồi nay đc bạn nv giới thiệu dùng thử mới đầu mình nghĩ k bằng như mình đã tự vã mặt mình rồi các bạn ơi kcn nâng tone nhẹ nhàng k bết rít kiềm dầu tốt mình làm công việc ngoài trời nhiều nên đánh giá con này ok cứ 4tiếng mình thoa lại 1 lần để có hiệu quả tốt nhất nói chung là quá ok ạ đặc biệt k gây mụn ẩn như anessa là điểm 10đ ạ (da mình nhạy cảm ạ),23/04/2024,2:00,5,248700035
14380,287,"sản phẩm dùng tốt , mình da dầu nhưng sau khi dùng sản phẩm này ít đổ dầu hơn",22/05/2021,11:03,5,422211447
14381,410,"Sản phẩm tốt Dùng cho da mụn , da nhạy cảm",11/4/2023,15:08,5,422208975
14382,640,sai Ôk,28/05/2024,8:13,5,100230056
14383,103,giao hàng nhanh với cả xài rất tốt í,28/04/2020,10:27,5,318900011
14384,792,"Ổn, nhưng da nhạy cảm xài hơi không thích do mùi hắc lắm",2/4/2021,0:30,4,308500004
14385,1141,"Sản phẩm tốt, dùng cho da nhạy cảm",18/11/2023,10:21,5,422218631
14386,2258,xem rivew có người bị kích ứng nhưg mình test ui k kích ứng vs da mình nên sd đc.. dạg gel nên hạn chế sự ma sát vs da. tuy nhiên sp chỉ tẩy đc bề mặt da thôi nhé mọi người..,24/05/2021,12:05,4,245500009
14387,2388,"Sử dụng dễ dàng, rất thoải mái, thư giãn tột độ",28/04/2023,15:54,5,308500013
14388,1590,"Góc chia sẻ người thật việc thật: hiện trạng da ban đầu của mình mụn cám và mụn ẩn, bề mặt da sần. Sau khi sử dụng đúng 1 tuýt da hết sạch mụn và lán mịn. Mình đang xài loại Plus nhé!",10/3/2023,9:54,5,422208181
14389,2515,"da mình da dầu, dùng thấy rất ok. hiện tại chai mình đang dùng là chai thứ mấy mình ko nhớ luôn",26/02/2023,10:14,5,253900010
14390,3203,Dùng thì ok nhưng bị bụi quá huhu,9/9/2022,8:57,3,422203901
14391,184,"tẩy trang sạch,rất ok",4/9/2022,19:53,5,422206648
14392,1397,"Ok lắm, ko bị lên mụn, cấp ẩm cũng ổn",23/03/2024,14:11,5,422206100
14393,359,"Mình luôn dùng loại deep cleaning này vì có lớp dầu nên tẩy đc cả son lì và mascara. Chai to, giá ok sài đc khá lâu.",11/5/2019,14:44,5,422211447
14394,246,"giao nhanh , giá rẻ nhưng shop để tặng chai nhỏ mà k thấy chai nhỏ đâu",22/09/2021,18:30,5,205100136
14395,2335,"sử dụng dễ dàng, rat thoải mái,thư giãn tột độ",2/5/2023,17:21,5,308500004
14396,2432,,20/03/2021,18:02,5,422205164
14397,2508,"San phẩm tốt, dễ dùng",29/04/2023,9:47,4,422206537
14398,2422,"mặt nạ dùng tốt, có giảm mụn",2/9/2021,12:36,5,308500013
14399,58,"Thấm nhanh,cấp ẩm tốt, da nhạy cảm nên mua.",12/5/2022,7:54,5,318900012
14400,2379,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",29/04/2023,15:44,5,308500009
14401,2383,Sử dụng dễ dàng .rất thoải mái .thư giãn tột độ,29/04/2023,12:10,5,308500013
14402,2886,"tẩy trang mới dùng vẫn ổn, mua đc giá hời mà 500ml, dùng lâu mà sạch, k bị khô da",27/01/2021,9:07,5,377400001
14403,188,Nhờ shop kiểm tra hàng lại em đã mua nhiều lần hàng rất tốt nhưng lần này kem chống nắng mùi rất nồng,12/10/2022,15:28,1,249500027
14404,77,Đúng là sạch thiệt,12/12/2020,21:56,5,422208807
14405,3057,Sản phẩm bị lỗi nghiêm trọng ngay khi vừa nhận.,6/10/2019,19:16,1,422207812
14406,2211,,26/04/2021,16:36,4,249500021
14407,1559,"hơi nhớt nhưng rất dịu nhẹ, sạch sâu, giữ ẩm. Xài rất thích",25/04/2022,14:02,5,422214146
14408,4145,Tẩy da chết cho body và mặt ổn áp nha,18/11/2023,9:45,5,422207812
14409,1152,"Can đảm mua sản phẩm mới sử dung thử. Cảm giác dưỡng ẩm tốt hơn hàng cũ, mùi hương dễ chịu, nên mua nha mọi ngừời. Sản phẩm vẫn sang xịn mịn hợp với da nhạy cảm ưng cái bụng. Mình và em gái xài chung, hôm nào da bị dị ứng nhẹ làm dùng tắm luôn.. Giá cả cũng phải chăng nữa, ủng hộ Hasaki",18/12/2022,11:55,5,422207866
14410,1029,"Dễ sử dụng, rất thoải mái, thư giãn tột độ",1/5/2023,10:08,5,308500037
14411,3662,Loại này mình đã xài đi xài lại nhiều lần lắm ùi. Tẩy tb chết ổn áp lại rẻ nữa á.,27/06/2022,20:11,5,100220009
14412,2055,"Tạm được, không quá tuyệt vời nhưng cũng không tệ.",30/04/2023,11:16,3,253900004
14413,1089,sâs,2/11/2021,18:46,3,422204910
14414,1089,sâs,2/11/2021,18:46,3,422220606
14415,165,"Đây là nhận xét của mình sau khi trải nghiệm sản phẩm gần 2 tháng. Đây là một loại gel rửa mặt phài nói là đỉnh của chóp luôn. Rửa sạch nhưng không hề gây khô da, rất lành tính. Maybe bản này được bán ở Hasaki là bản Pháp vì có thấy ghi là made in France và bản t.phần thì ko có Paraben luôn nha. Da cảm thấy da mình khoẻ hơn từng ngày khi dùng các sản phẩm của Cerave mà giá tính ra cũng rẻ. Chắc chắn sẽ mua lại, khuyên mọi người nên mua nha.",19/10/2022,12:12,5,422208976
14416,283,"nc tẩy trang dịu nhẹ, mềm da, k gây kích ứng, chai to giá rẻ nữa. giao hàng hơi lâu. ncl ok",2/6/2021,23:07,5,205100137
14417,325,"Tẩy trang khá sạch, da ẩm mượt sau tẩy trang, phù hợp với những bạn trang điểm nhẹ nhàng or ko trang điểm or chỉ sd kem chống nắng",6/8/2020,13:45,5,223600035
14418,792,"Mới dùng nhưng cực kỳ ưng, làm lót môi để son cực đẹp luôn Độ ẩm vừa đủ, khô ráo không bóng, thấm nhanh mềm nhẹ Nhưng có cái vị ngọt ngọt the the hơi ghê",4/10/2021,14:32,5,422209443
14419,661,Mình đã dùng và thấy khá ổn cho sản phẩm lành tính này.,3/3/2021,20:19,5,422211878
14420,1377,"mình đã dùng hủ thứ 2, em này bôi lên da cảm giác mát mát và thấm nhanh không gây nhờn rít, sẽ cân nhắc mua lại.",24/12/2022,21:56,5,422220469
14421,534,Xài rất OK. Không biết các bạn sử dụng như thế nào nhưng mình sử dụng qua rất nhiều loại chống nắng rồi. Nhưng em này là hài lòng nhất nè. Dạ mặt dưỡng đủ ẩm là không bị vón nha mọi người.,3/6/2022,13:35,5,204900013
14422,2440,Giảm mụn và da sáng rõ rệt. Đã dùng đến hộp thứ 2,6/10/2020,7:49,5,422205162
14423,2549,"Sản phẩm này thì công dụng khỏi bàn tới rồi, mụn giảm sau 1 tuần vì chứa % aha,bha phù hợp, mụn giảm mà da không khô hay bong tróc gì còn phục hồi nhanh sau đó, mụn cũng không lên lại, quá là oke luôn quan trọng shop giao hàng chính hãng là an tâm. Thanks shop nhiều ạ. Giao hàng rất nhanh luôn. Sp chất lượng như mong đợi.",12/11/2020,21:41,5,204100023
14424,2376,"Sử dụng dễ dàng, rất thoải mái, thư giãn tột độ",29/04/2023,16:21,5,422202253
14425,1370,"mua giá khuyến mãi còn được tặng kèm quà, da mình dầu dùng nước hoa hồng không cồn sài kg bị kích ứng,đáng tiền nha shop",27/08/2024,7:12,5,422209663
14426,1798,chất lượng tuyệt vời,6/5/2020,1:36,5,100240016
14427,3156,"Srm giá rẻ nhưng chất lượng lắm luôn ấy , đáng để thử luôn nè mng ơi . Sdung thử tuýt đầu rất ưng luôn , mùi thơm nhẹ lành tính, mng nên tbc da thường xuyên để đạt đc kết quả tốt nhaa",10/1/2022,18:19,5,422202362
14428,2402,Sử dụng rất dễ dàng thoải mái,27/04/2023,14:12,5,308500004
14429,3238,Không phù hợp với da mình lắm. Dùng mấy ngày đầu không sao nhưng sau đó bị ngứa mặt và mẩn đỏ nên phải ngưng lại. Phải dùng rồi mới biết da có hợp hay không,22/11/2022,11:57,3,422204231
14430,139,"Mình dùng hadalabo nắp trắng được 6 tháng thì được bạn mình gợi ý dùng sang loreal, mê luôn ngay giây đầu tiên",7/6/2023,10:27,5,422204259
14431,2176,Không đặc biệt ấn tượng nhưng cũng không quá thất vọng.,21/02/2023,18:30,3,422211446
14432,174,10đ,5/11/2022,19:32,5,205100137
14433,973,"dùng rất ok, sạch, ko khô da",18/10/2022,20:06,5,422204910
14434,443,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",29/04/2023,17:06,5,308500009
14435,4239,"sản phẩm cấp nước rất tốt cho da, hài lòng",6/12/2020,0:29,5,345800007
14436,2206,"mặt nạ mà nhiều tinh chất như này thì là lần đầu mình thấy á mn, tinh chất nhiều khủnggg khiếppp, dưỡng ẩm rất tốt mà vẫn thoáng mặt, có giảm dầu rõ rệt luôn nha, sd thường xuyên thì da có thật sự ít lên mụn hơn và mịn hơn rất nhiều á, hài lòng cựcc",9/10/2022,22:08,5,422209722
14437,2398,"Mùi hương dễ chịu,làm mát nhanh,giá thành ổn",27/04/2023,16:24,5,422206537
14438,2719,"sản phẩm dùng tốt, mình cơ địa mắt thâm lâu năm do thức khuya sd em này chưa đến 1 tuần mà thấy vết thâm ở vùng mắt sáng lên rõ lun, mình rất thích sẽ tiếp tục kiên trì sd để có hịu quả tốt hơn nữa",29/09/2023,0:22,5,248700032
14439,3382,Mình mới dùng thử 1 lần. Vần pass lại 50k. zl 0585686812,18/07/2024,18:46,5,249500014
14440,2794,"chấm mụn, dùng nhanh chín mụn, không bị khô da, mình thấy mụn mình giảm đáng kể luôn kể",9/4/2021,9:42,5,422203449
14441,2199,"Đã nhận được SP KCN - Aqua lavender + Aqua rose. SP chống nắng kiềm dầu thần thánh, cứu rỗi được tuyến dầu của mình. Mình đã sd nhiều brand khác nhau và quay lại với Aqua chân ái. Dạng milk mỏng nhẹ, thấm nhanh & không để lại vệt trắng hay loang trên da, khi mới apply thì nâng tông rất rõ, sau 10’ - 15’ thì xuống tông tiệp hẳn màu da. Với những ngày bình thường không cần makeup thì chỉ 1 lớp KCN Aqua cũng đủ tự tin rồi nha ♥︎ ➥ Rất ưng ý - vote 5☆☆☆☆☆ nha!",3/4/2022,15:42,5,249500021
14442,2386,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ",28/04/2023,20:39,5,422205163
14443,653,Sản phẩm chất lượng đáng để sử dụng,12/12/2023,10:02,5,100230056
14444,106,"Mình sd từ chai minisize qua fullsize luôn rất thích ạ , thành phần chỉ có rau má nên cực lành tính và dịu nhẹ, phục hồi cực tốt , mà giá hasaki bán phải chăng nhất rùi",3/9/2021,0:47,5,422211878
14445,1471,"Mình da hỗn hợp thiên dầu xài siêu đã luôn. Rửa mặt xong là thấy mặt nhẹ tưng, thông thoáng với có kiềm dầu!",10/12/2021,21:39,5,204900004
14446,2547,"Dùng thích lắm vì texture mỏng nhẹ, thấm nhanh, không bị bí. Treatment có tác dụng khá nhanh, với mình thì đâu đó tầm hơn 1 tuần, giảm mụn sưng đỏ vô cùng hiệu quả vì thành phần chứa aha bha rất tốt cho da mụn.",12/11/2020,21:50,5,204100023
14447,1369,hàng giả mọi người đừng mua không liên hệ được với bên bán hàng luôn nhắn tin không rep không trả lời,12/9/2024,11:37,1,422207826
14448,966,"Mình da hỗn hợp hơi dầu vùng chữ T nhé. Lần đầu nên mua loại 30ml thôi, sau hơn 2 tháng sử dụng mỗi ngày 1 lần buổi tối thì mình cảm thấy giảm sợi bã nhờn và thu lỗ chân lông trên mặt mình ổn nhé, da bớt bị sần sần nhỏ nhỏ nha mọi người, mặt láng và bóng hơn. Mặt mình không bị kích ứng nha. Mụn ẩn cũng bớt hẳn (trc mình có 2-3 cục ngay gò má gần mắt). Mình tiếc nên dùng sản phẩm lên tay và thoa chứ ko dùng bông tẩy trang nhé. Sẽ mua size bự sau khi dùng hết size 30ml này.",29/03/2023,15:54,5,100220035
14449,151,Xài hết hai chai quay lại đánh giá tốt chân ái của mình mịn da se khít lỗ chân lông một xíu da khoẻ một xíu còn nếu bị kích ứng do treatment thì nó ko có làm dịu da nhiều đâu mà dk cái thoa hết mụn hẳn lời khuyên thoa ngay sau khi rửa mặt và lau mặt xong,3/10/2022,9:07,5,331300019
14450,2294,"vòi xịt ổn, hạt tia nhỏ. dưỡng ẩm cũng được",12/3/2020,10:23,5,422216098
14451,1500,"Sữa rửa mặt rất dịu nhẹ, không gây kích ứng, tốt nhưng mà giá hơi chát so với các sản phẩm sữa rửa mặt trị mụn khác.",28/08/2018,16:25,5,204900056
14452,500,Kcn ổn,28/11/2022,9:07,5,204900013
14453,181,Hàng ok nha shop.nhưng Shipper thì thấy chán k có tiền mặt kêu chuyển khoản mà mặt nhăn quá,17/09/2022,18:41,4,422204259
14454,1066,"Tẩy trang tốt với lớp trang điểm nhẹ (nắp hồng), lành tính không gây kích ứng da, rất đáng mua vì giá rẻ chất lượng tốt",24/05/2023,17:31,5,422204904
14455,4211,"mình sài thấy không hợp í lên môi nó như tách lớp nước lớp dầu, mới bôi mà xíu nó thấm hết trơn phải bôi đi bôi lại",11/7/2022,23:17,3,422209443
14456,927,Sản phẩm sử dụng lành tính,11/4/2023,15:45,5,422204795
14457,924,Sản phẩm dùng tốt,11/4/2023,18:36,5,422204795
14458,1260,Bớt mụn viêm sưng mủ nhưng lại lên rất nhiều mụn ẩn,22/03/2023,0:05,4,422208913
14459,3126,"Shop ơi, mình đặt 1 lọ rủa mặt senka, nhưng chỉ thấy gửi 1 lọ thôi ạ, shop kiểm tra lại giúp mình với ạ",29/03/2021,21:11,5,422211489
14460,1339,"hơi bị xịn đó nha,khô da xíu nhma sáng da lắm với hết mụn nữa",9/4/2024,18:08,5,422203510
14461,1562,"Sản phẩm này nay tôi đã dùng đến tuýp thứ 3. Xài êm không căng da, cảm giác không sạch căng nhưng da mụn ẩn và dầu thì không nên sài sản phẩm tạo xà phòng nên tôi thấy simple rất thích hợp. Trộm vía da sau khi sài qua tuýp thứ 3 thì đỡ thâm da rồi ạ. Mong xin vía những bạn da đẹp để da mình xinh hơn. Đang sale nên tôi cũng mới order mng mua nhanh đi nhé.",22/03/2022,15:56,5,211300007
